Bus_Route_Name,Bus_Route_Link,Bus_Name,Bus_Type,Departing_Time,Duration,Reaching_Time,Star_Rating,Price,Seat_Availability
Jodhpur to Beawar (Rajasthan),https://www.redbus.in/bus-tickets/jodhpur-to-beawer,Jain travels regd,A/C Seater / Sleeper (2+1),14:00,3h 20m,17:20,4.1,₹370,39 Seats
Jodhpur to Beawar (Rajasthan),https://www.redbus.in/bus-tickets/jodhpur-to-beawer,M R Travels,NON A/C Seater/ Sleeper (2+1),15:30,4h,19:30,3.9,₹408,41 Seats
Jodhpur to Beawar (Rajasthan),https://www.redbus.in/bus-tickets/jodhpur-to-beawer,Jain travels regd,NON AC Seater/ Sleeper (2+1),15:30,4h,19:30,4.1,₹270,39 Seats
Jodhpur to Beawar (Rajasthan),https://www.redbus.in/bus-tickets/jodhpur-to-beawer,bhaiya travels,NON A/C Sleeper (2+1),17:00,4h 10m,21:10,4.1,₹350,36 Seats
Jodhpur to Beawar (Rajasthan),https://www.redbus.in/bus-tickets/jodhpur-to-beawer,Jain travels regd,NON AC Seater/ Sleeper (2+1),17:00,4h 45m,21:45,4.1,₹270,39 Seats
Jodhpur to Beawar (Rajasthan),https://www.redbus.in/bus-tickets/jodhpur-to-beawer,M R Travels,NON A/C Seater/ Sleeper (2+1),17:00,4h 25m,21:25,3.9,₹408,44 Seats
Jodhpur to Beawar (Rajasthan),https://www.redbus.in/bus-tickets/jodhpur-to-beawer,M R Travels,NON A/C Seater/ Sleeper (2+1),17:55,4h 20m,22:15,3.9,₹408,41 Seats
Jodhpur to Beawar (Rajasthan),https://www.redbus.in/bus-tickets/jodhpur-to-beawer,RSRTC - 201197,Volvo A/C Seater (2+2),06:00,2h 50m,08:50,5,₹339,31 Seats
Jodhpur to Beawar (Rajasthan),https://www.redbus.in/bus-tickets/jodhpur-to-beawer,RSRTC - 199865,Volvo A/C Seater (2+2),07:00,2h 50m,09:50,4.6,₹339,26 Seats
Jodhpur to Beawar (Rajasthan),https://www.redbus.in/bus-tickets/jodhpur-to-beawer,RSRTC - 201621,Volvo A/C Seater (2+2),08:00,2h 45m,10:45,5,₹339,36 Seats
Jodhpur to Beawar (Rajasthan),https://www.redbus.in/bus-tickets/jodhpur-to-beawer,RSRTC - 194536,Volvo A/C Seater (2+2),09:05,2h 55m,12:00,3.4,₹339,34 Seats
Jodhpur to Beawar (Rajasthan),https://www.redbus.in/bus-tickets/jodhpur-to-beawer,RSRTC - 179321,Express Non AC Seater 2+3,10:00,3h 20m,13:20,4,₹167,42 Seats
Jodhpur to Beawar (Rajasthan),https://www.redbus.in/bus-tickets/jodhpur-to-beawer,RSRTC - 164138,Express Non AC Seater 2+3,10:30,3h 20m,13:50,4,₹167,42 Seats
Jodhpur to Beawar (Rajasthan),https://www.redbus.in/bus-tickets/jodhpur-to-beawer,RSRTC - 194531,Volvo A/C Seater (2+2),11:00,2h 50m,13:50,4.5,₹339,37 Seats
Jodhpur to Beawar (Rajasthan),https://www.redbus.in/bus-tickets/jodhpur-to-beawer,RSRTC - 182944,Express Non AC Seater 2+3,11:15,3h 20m,14:35,4,₹167,42 Seats
Jodhpur to Beawar (Rajasthan),https://www.redbus.in/bus-tickets/jodhpur-to-beawer,RSRTC - 166749,Express Non AC Seater 2+3,11:30,3h 5m,14:35,4,₹167,42 Seats
Jodhpur to Beawar (Rajasthan),https://www.redbus.in/bus-tickets/jodhpur-to-beawer,RSRTC - 187798,Volvo A/C Seater (2+2),11:55,2h 55m,14:50,3.4,₹339,37 Seats
Kota(Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/kota-rajasthan-to-jaipur,NueGo,Electric A/C Semi Sleeper (2+2),06:30,4h 35m,11:05,4.3,₹284,9 Seats
Kota(Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/kota-rajasthan-to-jaipur,Jakhar Travels,A/C Sleeper (2+1),23:59,6h 1m,06:00,4.3,₹700,25 Seats
Kota(Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/kota-rajasthan-to-jaipur,NueGo,Electric A/C Semi Sleeper (2+2),19:00,4h 35m,23:35,4.4,₹284,34 Seats
Kota(Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/kota-rajasthan-to-jaipur,Vijay Tour and Travels,Bharat Benz A/C Seater /Sleeper (2+1),18:00,4h 40m,22:40,4.3,₹649,39 Seats
Kota(Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/kota-rajasthan-to-jaipur,Babu Travels,Non A/C Seater / Sleeper (2+1),23:00,6h 5m,05:05,3.7,₹280,39 Seats
Kota(Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/kota-rajasthan-to-jaipur,Babu Travels,A/C Sleeper (2+1),03:45,4h 30m,08:15,4.4,₹250,14 Seats
Kota(Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/kota-rajasthan-to-jaipur,Babu Travels,A/C Sleeper (2+1),23:30,5h 40m,05:10,4.3,₹349,24 Seats
Kota(Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/kota-rajasthan-to-jaipur,Jakhar Travels,NON A/C Seater/ Sleeper (2+1),23:00,6h 15m,05:15,3.2,₹300,26 Seats
Kota(Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/kota-rajasthan-to-jaipur,Priya Bus Service,AC Seater (2+2),10:40,4h 45m,15:25,3,₹389,31 Seats
Kota(Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/kota-rajasthan-to-jaipur,Maa Gayatri Travels,A/C Sleeper (2+1),23:00,6h 30m,05:30,3.7,₹600,18 Seats
Kota(Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/kota-rajasthan-to-jaipur,RSRTC - 191379,NON AC Seater / Sleeper 2+1,03:20,5h 10m,08:30,3.7,₹353,24 Seats
Kota(Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/kota-rajasthan-to-jaipur,RSRTC - 194517,Volvo A/C Seater (2+2),05:30,4h 30m,10:00,3.9,₹479,25 Seats
Kota(Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/kota-rajasthan-to-jaipur,RSRTC - 194085,Deluxe AC Seater 2+2,06:40,5h 20m,12:00,4.6,₹473,34 Seats
Kota(Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/kota-rajasthan-to-jaipur,RSRTC - 172730,Express Non AC Seater 2+3,07:39,6h 36m,14:15,3.9,₹265,42 Seats
Kota(Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/kota-rajasthan-to-jaipur,RSRTC - 199582,Express Non AC Seater 2+3,09:45,5h 45m,15:30,3.9,₹265,42 Seats
Kota(Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/kota-rajasthan-to-jaipur,RSRTC - 197753,Express Non AC Seater 2+3,09:45,14h 15m,00:00,3.9,₹265,42 Seats
Kota(Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/kota-rajasthan-to-jaipur,RSRTC - 200138,Express Non AC Seater 2+3,10:20,7h 10m,17:30,3.9,₹272,42 Seats
Kota(Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/kota-rajasthan-to-jaipur,RSRTC - 200218,Express Non AC Seater 2+3,11:00,5h 20m,16:20,4.7,₹265,42 Seats
Kota(Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/kota-rajasthan-to-jaipur,RSRTC - 200189,Express Non AC Seater 2+3,11:45,5h 45m,17:30,3.9,₹265,42 Seats
Kota(Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/kota-rajasthan-to-jaipur,RSRTC - 200143,Express Non AC Seater 2+3,12:15,5h 30m,17:45,3.9,₹265,46 Seats
Jaipur (Rajasthan) to Aligarh (uttar pradesh),https://www.redbus.in/bus-tickets/jaipur-to-aligarh-uttar-pradesh,Mahalaxmi Travels,Bharat Benz A/C Seater /Sleeper (2+1),21:00,7h,04:00,3.2,₹499,25 Seats
Jaipur (Rajasthan) to Aligarh (uttar pradesh),https://www.redbus.in/bus-tickets/jaipur-to-aligarh-uttar-pradesh,Rinku travels,A/C Seater/Sleeper (2+1),21:15,7h 15m,04:30,3.5,₹400,35 Seats
Jaipur (Rajasthan) to Aligarh (uttar pradesh),https://www.redbus.in/bus-tickets/jaipur-to-aligarh-uttar-pradesh,SHAGUN CARGO & TRAVELS,NON A/C Seater/ Sleeper (2+1),20:15,7h,03:15,4.1,₹540,32 Seats
Jaipur (Rajasthan) to Aligarh (uttar pradesh),https://www.redbus.in/bus-tickets/jaipur-to-aligarh-uttar-pradesh,SHAGUN CARGO & TRAVELS,A/C Sleeper (2+1),22:30,5h 45m,04:15,2.2,₹540,31 Seats
Jaipur (Rajasthan) to Aligarh (uttar pradesh),https://www.redbus.in/bus-tickets/jaipur-to-aligarh-uttar-pradesh,Mahalaxmi Travels,Bharat Benz A/C Seater /Sleeper (2+1),22:00,7h 30m,05:30,1.4,₹599,22 Seats
Jaipur (Rajasthan) to Aligarh (uttar pradesh),https://www.redbus.in/bus-tickets/jaipur-to-aligarh-uttar-pradesh,SHAGUN CARGO & TRAVELS,A/C Sleeper (2+1),21:15,5h 45m,03:00,2,₹720,34 Seats
Jaipur (Rajasthan) to Aligarh (uttar pradesh),https://www.redbus.in/bus-tickets/jaipur-to-aligarh-uttar-pradesh,KKT Travels,A/C Sleeper (2+1),23:30,8h 30m,08:00,5,₹400,30 Seats
Jaipur (Rajasthan) to Aligarh (uttar pradesh),https://www.redbus.in/bus-tickets/jaipur-to-aligarh-uttar-pradesh,Shree Mahaveer Travels Jaipur,VE A/C Seater / Sleeper (2+1),18:20,8h 10m,02:30,3.8,"₹5,219",36 Seats
Jaipur (Rajasthan) to Aligarh (uttar pradesh),https://www.redbus.in/bus-tickets/jaipur-to-aligarh-uttar-pradesh,Bhagwati Travel Agency,Bharat Benz A/C Sleeper (2+1),23:15,8h 15m,07:30,3.7,₹799,34 Seats
Jaipur (Rajasthan) to Aligarh (uttar pradesh),https://www.redbus.in/bus-tickets/jaipur-to-aligarh-uttar-pradesh,MAHALA TRAVELS,Bharat Benz A/C Seater /Sleeper (2+1),23:10,5h 49m,04:59,3,₹499,33 Seats
Jaipur (Rajasthan) to Aligarh (uttar pradesh),https://www.redbus.in/bus-tickets/jaipur-to-aligarh-uttar-pradesh,RSRTC - 195977,Express Non AC Seater 2+3,06:30,7h,13:30,3.3,₹369,42 Seats
Jaipur (Rajasthan) to Aligarh (uttar pradesh),https://www.redbus.in/bus-tickets/jaipur-to-aligarh-uttar-pradesh,RSRTC - 197508,Volvo A/C Seater (2+2),06:50,7h 10m,14:00,4.2,₹591,37 Seats
Jaipur (Rajasthan) to Aligarh (uttar pradesh),https://www.redbus.in/bus-tickets/jaipur-to-aligarh-uttar-pradesh,RSRTC - 198015,NON AC Seater / Sleeper 2+1,07:51,7h 9m,15:00,2.9,₹463,36 Seats
Jaipur (Rajasthan) to Aligarh (uttar pradesh),https://www.redbus.in/bus-tickets/jaipur-to-aligarh-uttar-pradesh,RSRTC - 178227,Express Non AC Seater 2+3,19:50,7h 10m,03:00,3.1,₹369,42 Seats
Jaipur (Rajasthan) to Aligarh (uttar pradesh),https://www.redbus.in/bus-tickets/jaipur-to-aligarh-uttar-pradesh,RSRTC - 198749,Express Non AC Seater 2+3,20:50,7h 10m,04:00,3.1,₹369,42 Seats
Jaipur (Rajasthan) to Aligarh (uttar pradesh),https://www.redbus.in/bus-tickets/jaipur-to-aligarh-uttar-pradesh,RSRTC - 190202,Express Non AC Seater 2+3,21:50,7h 10m,05:00,3.4,₹369,42 Seats
Jaipur (Rajasthan) to Aligarh (uttar pradesh),https://www.redbus.in/bus-tickets/jaipur-to-aligarh-uttar-pradesh,RSRTC - 195689,Semi Deluxe Non AC Seater 2+2,22:01,6h 29m,04:30,2.4,₹411,35 Seats
Jaipur (Rajasthan) to Aligarh (uttar pradesh),https://www.redbus.in/bus-tickets/jaipur-to-aligarh-uttar-pradesh,RSRTC - 189082,Volvo A/C Seater (2+2),23:00,5h 30m,04:30,3.7,₹591,24 Seats
