Bus_Route_Name,Bus_Route_Link,Bus_Name,Bus_Type,Departing_Time,Duration,Reaching_Time,Star_Rating,Price,Seat_Availability
Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,APSRTC - 5867,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:30,11h 30m,07:00,3.9,₹602,16 Seats
Hyderabad to Ongole,https://www.redbus.in/bus-tickets/hyderabad-to-ongole,APSRTC - 5181,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:40,9h,04:40,2.7,₹556,22 Seats
Madanapalli to Bangalore,https://www.redbus.in/bus-tickets/madanapalli-to-bangalore,RK Travels,Non A/C Seater / Sleeper (2+1),00:40,4h 50m,05:30,3.7,₹399,23 Seats
Madanapalli to Bangalore,https://www.redbus.in/bus-tickets/madanapalli-to-bangalore,Shiva Parvathi Tours And Travels,Non A/C Seater / Sleeper (2+1),01:30,2h 30m,04:00,4.3,₹400,7 Seats
Madanapalli to Bangalore,https://www.redbus.in/bus-tickets/madanapalli-to-bangalore,Amara Tours And Travels,A/C Seater / Sleeper (2+1),02:30,3h 20m,05:50,4.2,₹400,15 Seats
Madanapalli to Bangalore,https://www.redbus.in/bus-tickets/madanapalli-to-bangalore,Sri Vengamamba Bus Transport (SVBT),Non A/C Seater / Sleeper (2+1),04:00,2h 10m,06:10,4.4,₹400,7 Seats
Madanapalli to Bangalore,https://www.redbus.in/bus-tickets/madanapalli-to-bangalore,HARITHA TRAVELS,A/C Seater / Sleeper (2+1),01:15,4h 20m,05:35,3.8,₹348,29 Seats
Madanapalli to Bangalore,https://www.redbus.in/bus-tickets/madanapalli-to-bangalore,BHAIRAVA TOURS AND TRAVELS,Non A/C Seater / Sleeper (2+1),02:30,4h,06:30,2.9,₹399,19 Seats
Madanapalli to Bangalore,https://www.redbus.in/bus-tickets/madanapalli-to-bangalore,Sri Vinayaka Travels,A/C Sleeper (2+1),01:00,4h,05:00,3.9,₹650,7 Seats
Madanapalli to Bangalore,https://www.redbus.in/bus-tickets/madanapalli-to-bangalore,Sri Vinayaka Travels,NON A/C Sleeper (2+1),01:00,3h 45m,04:45,3.9,₹599,7 Seats
Madanapalli to Bangalore,https://www.redbus.in/bus-tickets/madanapalli-to-bangalore,V Kaveri Travels,A/C Seater / Sleeper (2+1),01:30,3h 30m,05:00,4,₹500,15 Seats
Madanapalli to Bangalore,https://www.redbus.in/bus-tickets/madanapalli-to-bangalore,Sri Vengamamba Bus Transport (SVBT),A/C Sleeper (2+1),01:30,3h 50m,05:20,4.4,₹699,10 Seats
Madanapalli to Bangalore,https://www.redbus.in/bus-tickets/madanapalli-to-bangalore,APSRTC - 5677,Express Non AC Seater 2+3,05:00,3h 15m,08:15,4.2,₹173,16 Seats
Madanapalli to Bangalore,https://www.redbus.in/bus-tickets/madanapalli-to-bangalore,APSRTC - 7584,Express Non AC Seater 2+3,05:30,3h 15m,08:45,3.9,₹173,18 Seats
Madanapalli to Bangalore,https://www.redbus.in/bus-tickets/madanapalli-to-bangalore,APSRTC - 5716,Express Non AC Seater 2+3,06:30,3h 30m,10:00,4.5,₹173,22 Seats
Madanapalli to Bangalore,https://www.redbus.in/bus-tickets/madanapalli-to-bangalore,APSRTC - 7592,Express Non AC Seater 2+3,07:30,4h,11:30,4.7,₹173,35 Seats
Madanapalli to Bangalore,https://www.redbus.in/bus-tickets/madanapalli-to-bangalore,APSRTC - 6224,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",09:45,4h,13:45,4.3,₹226,30 Seats
Madanapalli to Bangalore,https://www.redbus.in/bus-tickets/madanapalli-to-bangalore,APSRTC - 7586,Express Non AC Seater 2+3,13:15,4h,17:15,3.6,₹173,44 Seats
Madanapalli to Bangalore,https://www.redbus.in/bus-tickets/madanapalli-to-bangalore,APSRTC - 6006,INDRA(A.C. Seater),15:00,2h 30m,17:30,3.4,₹279,36 Seats
Madanapalli to Bangalore,https://www.redbus.in/bus-tickets/madanapalli-to-bangalore,APSRTC - 5675,Express Non AC Seater 2+3,15:00,4h,19:00,3.6,₹173,43 Seats
Madanapalli to Bangalore,https://www.redbus.in/bus-tickets/madanapalli-to-bangalore,APSRTC - 7594,Express Non AC Seater 2+3,16:00,4h,20:00,4.2,₹173,45 Seats
Madanapalli to Bangalore,https://www.redbus.in/bus-tickets/madanapalli-to-bangalore,APSRTC - 5759,Express Non AC Seater 2+3,17:45,4h,21:45,3.7,₹173,45 Seats
